amount,hour_of_day,day_of_week,transaction_type_encoded,is_international,account_age_days,avg_transaction_amount_30d,transaction_count_24h,distance_from_home,is_fraud
3653.1487240146253,4,5,3,0,754,738.8671831661538,11,840.1721609063272,0
2984.3336498145654,10,6,3,0,2993,670.4994452696725,12,92.71964614065541,0
3605.5752543849335,9,6,0,0,1854,668.6844475995023,19,3322.7863656186287,0
3924.315488740079,20,3,3,0,779,492.3551195596132,4,2100.316458393162,0
1619.7080534761112,18,4,0,0,2115,798.3943642745801,5,1471.009238393114,0
4861.03636261935,18,2,0,0,1616,249.59214104436225,17,2480.3170787295376,0
3699.2433652481946,21,5,2,0,3268,117.78677171844942,9,4242.0077443509845,0
5474.329272020608,20,1,0,0,16,877.3670139510698,7,722.5980955805588,1
2387.8919224743086,5,1,1,1,3136,119.6096176611404,26,7834.281304557534,1
2047.4778087633704,11,1,3,0,2772,469.0784790043295,13,833.7219762515984,0
3798.0426408339827,19,3,0,0,240,716.7067433673266,7,2724.9822403234684,0
1337.8900451072889,17,1,1,0,1641,399.1040570453834,8,3600.8015638583947,0
2057.631897971993,4,6,0,0,1406,187.6667688245191,2,4330.45095582577,0
573.638859955746,20,5,0,0,839,356.6516641583365,17,4961.444345800355,0
3515.9347269548284,3,2,3,0,1645,645.2762946505079,10,2885.029604768321,0
3298.241420647168,6,0,1,1,2287,780.2929016412329,13,4875.415143253184,0
3779.7440455051974,18,6,1,0,1624,781.517611719114,14,3605.1269967149583,0
903.7635252387126,11,3,2,0,1863,144.43882511567531,11,4240.030647980586,0
1222.1158848610012,10,4,2,0,1478,933.1642267540973,19,164.3465294990343,0
4082.6886804535106,18,3,1,0,1058,848.2171099312684,5,3485.6213544049874,0
3728.4162593880533,11,4,1,0,2817,697.064103261185,16,1583.3990253121417,0
784.2185611481527,2,2,2,0,3362,536.0753655129264,0,387.8579650741065,0
4178.8043040819575,9,6,2,0,1628,132.25597544576883,0,4940.466015970423,0
2503.0459699556986,6,1,0,1,477,378.05731044468223,16,54.65021191292496,0
4104.353242123462,11,0,3,0,1624,950.7870337727799,8,1350.4612057659383,0
1194.5557686616612,7,4,3,1,3492,755.7404237820069,7,2476.7475404964644,0
3047.2472307616954,17,1,0,0,1237,193.6197118460093,1,4630.170727342005,0
2885.8523124322633,1,4,3,0,529,912.8149256201717,10,2305.6527046774327,0
3074.9205312601343,13,0,0,1,2396,795.5970923536445,20,4792.679449984167,0
1722.8186536760356,9,6,1,0,3301,280.67275835773603,3,1913.8466875718052,0
567.9823070655817,4,4,0,0,3533,485.7199146428907,12,1017.7686247089973,0
4812.5728632603905,18,5,0,0,2621,683.7360843192859,18,2661.572499103085,0
1470.745648933243,17,1,2,0,193,193.2704496584334,17,3991.1230116870133,0
1083.2780170404535,6,2,0,0,2754,929.1947440093497,18,168.68478932348108,0
4557.440347831973,2,3,1,0,112,903.136975053698,10,4543.740471856651,0
4258.007319551463,7,6,3,0,3118,765.54199073207,11,1153.4145221551785,0
246.52792031579145,8,3,2,0,3236,65.42171213083166,18,2976.7405950959946,0
4580.619279097405,17,4,3,1,1114,789.1663375712437,15,1245.2232245067269,0
3964.216525116003,1,1,2,0,1652,905.9376176366954,2,1455.538831896561,0
4595.254306474351,6,3,2,0,881,65.75041389747707,12,4221.95544859717,0
4864.214725292803,16,5,0,0,22,76.90143062398766,20,5166.217873437527,1
1515.8548304610842,8,0,3,0,1793,210.49400323103404,3,2703.851970646144,0
65.43318403928625,15,6,3,0,397,963.0420819769108,12,1120.7745717100815,0
1850.7926807913811,1,0,0,0,1524,849.7809325633121,14,3307.3830699550394,0
1771.4236807838176,17,1,0,0,507,407.2846043334184,4,3464.1492324703913,0
3690.911920180633,14,5,3,0,580,679.84162392768,5,2839.454098082362,0
4848.763123133816,20,0,2,0,1494,634.8532752795956,13,4367.292055384547,0
2704.679471057814,20,0,0,0,3130,199.30712869903644,3,4752.235194911886,0
4945.957425025678,4,5,2,0,920,670.3212641557792,14,3792.1329603628233,0
3286.593028124776,12,2,1,0,597,328.2029524226284,10,2030.3859111115623,0
2646.8329706104337,3,0,0,0,27,786.171365734246,13,705.562847965106,0
26.216108865385667,0,2,3,0,2651,388.4059924101812,13,1961.9796608150518,0
2805.683255528242,17,1,1,0,2567,571.1521452229138,4,2696.3035440079348,0
3860.8021455446683,6,2,2,0,2375,235.77490271060728,5,3456.439617332061,0
377.5654943933024,10,4,2,0,3485,472.9862668881203,1,4307.0110578659915,0
48.98568187959405,5,1,2,0,1618,257.3343512230467,19,2531.8242392457246,0
3913.718938329591,8,2,2,0,2792,96.11556056210851,6,4945.297201859797,0
3763.5040678840724,23,0,0,0,1559,83.34308128225585,13,1261.798345976386,0
2951.835643633943,7,6,0,0,1849,197.58441695375046,5,3998.659336151055,0
699.3955522073812,20,2,2,0,1005,91.28884027756794,5,135.82724724336248,0
2504.545835359391,22,5,0,0,2442,751.8819873663942,11,4991.854668674887,0
3666.101109791146,15,2,2,0,1459,714.2753787899229,13,2435.8909049080453,0
2100.2272172486983,0,6,0,0,1319,419.71422867122607,16,3300.1715578106696,0
3364.363748509524,7,6,3,0,2064,807.9429471487339,13,130.41924668897087,0
3606.424473993511,16,4,1,0,60,299.37946016138415,19,3591.600792429703,0
3347.02149378232,4,4,3,1,1714,228.59714043188504,16,8.268361853985272,0
4615.4857116166595,2,3,2,0,210,515.9049503004977,5,3989.599260745531,0
3368.3566913737964,13,1,1,0,2478,585.7666608306654,0,2994.669758523471,0
107.23570547359952,7,0,2,0,1027,800.9293684291968,19,4193.419494547555,0
709.6131260552839,13,5,2,0,681,723.0445537313296,18,1451.7396761639684,0
4821.938443787701,17,3,1,0,2661,278.08106606782417,18,4139.771425757439,0
4288.620868142017,16,6,1,0,1296,730.783399891786,17,2116.7665448552502,0
18.87279828980136,10,3,2,0,1187,229.25663638613182,2,145.4971788592624,0
3732.8587870416386,21,3,1,0,2874,462.28240752572333,14,4931.153168122101,0
2472.2670239524127,0,2,2,0,3161,889.6209481931547,13,1282.8051922252814,0
1384.799032321825,1,3,1,0,3179,954.7176123152392,8,3294.6109844245457,0
3123.516924286904,17,6,2,0,158,948.8380176535926,11,3156.479180761068,0
97.81806989964991,17,1,1,0,274,799.9260308530979,6,3132.745348268804,0
4694.115430134521,9,6,1,0,2282,283.7772802202312,11,4298.019576375088,0
2368.023902240585,15,2,0,1,2147,586.8125435062695,16,3685.7797991827056,0
2010.2348377653327,5,3,3,0,1279,543.9417582894829,0,3000.2982496068644,0
3071.2700393386567,10,6,3,0,716,249.30015386102437,0,2312.198530294045,0
3482.3642709651476,5,0,1,0,1275,386.4118152798043,5,1398.8212838730758,0
4453.447957073773,13,6,1,0,1647,976.5659214876569,5,163.85639100515547,0
4032.0037929399505,10,0,2,0,550,489.9334645245922,8,4085.0473992885327,0
1784.621443353242,10,3,0,0,317,404.4025712424296,7,3634.6982289112407,0
8719.109877740808,7,5,1,0,529,495.5132105770034,9,1784.3555179216394,1
4951.79136641733,21,6,1,0,2456,854.7555133391775,0,2195.3102037239164,0
883.0046283409591,3,2,0,0,3142,950.6449187113448,8,3395.5199242595986,0
2161.6782102384905,8,6,0,0,3307,803.4012077055122,11,3601.7751195386695,0
4895.096055015199,9,1,3,0,708,228.65117307508007,5,2461.367337309426,0
1134.2958086840013,20,4,0,0,2890,443.86197616691567,3,1223.7356222561818,0
3628.0584741711295,11,4,3,0,2721,670.6903235503174,5,645.864826987178,0
1093.3667090655047,2,0,0,0,1824,251.51266687628288,20,3151.9846818993974,0
2141.85388786648,17,0,0,0,2573,430.74041168854967,19,971.0973926040067,0
2785.8390423057804,18,3,2,0,3505,505.1089250213054,7,1973.9022846242476,0
2151.4118457882482,14,1,0,0,2354,447.4491674156507,6,3265.2751541448133,0
3561.345836859562,1,6,3,0,3636,563.9905627526826,18,73.43967573484767,0
1473.5419099617939,7,0,2,0,2819,371.50685460525926,8,2290.390676928322,0
1255.9396005670753,10,2,0,1,1150,709.741322916294,11,322.0285753234653,0
4243.818052127757,22,4,1,0,2615,272.04921799162173,14,1071.280857462238,0
3021.350469202427,0,5,3,0,941,797.0494214437645,18,1101.0166484757267,0
3327.37712708608,3,3,1,0,2747,68.61511658263753,15,1607.4372824105465,0
1239.3447927493808,2,2,0,0,831,578.6449113703741,9,3153.8193079528037,0
3537.3192483293,6,1,2,0,1924,446.36594965189795,2,550.344008833522,0
3556.240802580446,23,1,2,0,2644,796.7759050741441,14,2202.9518752811828,0
4831.851344271356,7,0,0,1,3559,627.205224414237,6,2755.194494870953,0
2698.8572610823817,15,2,3,0,862,574.2948033288262,14,2107.5956821694035,0
43.02401354265789,16,1,0,0,3296,280.2968424222084,16,4594.893634011192,0
3466.0451326690736,20,0,3,0,2364,124.25761400138059,9,4524.395397928522,0
1290.5174731302513,1,6,1,0,850,185.04536572743163,19,1969.1745280410871,0
2059.1099748367324,16,5,0,0,1095,142.39302757658078,14,2844.8937235094436,0
4497.773911749814,12,4,3,0,1039,82.7884095101969,18,1597.067075003391,0
753.2931511698075,21,4,1,0,2872,478.5169529054563,12,2470.2370447513467,0
717.6039039330151,1,5,2,0,693,768.8966418251609,3,4453.4555658426425,0
2404.55921726574,9,5,1,0,1294,183.6692580133585,20,3031.8798581313904,0
1176.92172073708,22,6,1,0,891,606.6100400674724,0,3541.1807700239387,0
4180.9644040223775,13,4,2,0,517,848.6065516557087,4,4639.774237249249,0
3318.8288655584024,4,1,0,0,3045,837.4725480600437,5,1538.2639704167932,0
1017.6294868523314,12,6,3,0,632,746.1258812906111,6,399.39001280837715,0
1705.0920236662305,13,5,1,0,2525,732.9327811111629,10,4352.730245403529,0
2770.9717764671373,10,5,2,0,1245,423.24326745353585,16,1161.0242772117451,0
4630.457279494696,4,3,2,0,2515,387.98461944422985,0,1328.7371023214284,0
4899.059768552418,6,3,2,0,1671,226.78592133657256,4,1370.1934661815658,0
2238.752680485172,1,4,0,0,359,737.068440853012,10,3642.884478446768,0
3697.924858387937,15,0,3,0,447,429.5648010144048,17,4777.11618629481,0
4732.235643985945,19,0,1,0,63,863.4002137586837,8,1425.8564882459107,0
4820.200986121151,9,3,1,1,2858,53.59198431069414,17,2582.5042953464826,0
2307.0403045135336,8,2,1,0,785,705.0969073165137,20,4246.933679627438,0
2675.228132368594,21,3,2,0,3202,192.54433478879815,8,507.1638282608587,0
4104.441945242148,0,0,3,0,2901,70.4135992479653,2,1281.3260804812737,0
2565.5120907771716,16,3,2,0,13,487.9077834309405,29,9401.085043319294,1
4384.061257430435,3,6,1,0,578,318.1278994111676,16,530.29339875446,0
2428.8716133982966,16,3,3,0,2255,244.29068814420233,20,4667.552974567631,0
4284.14373826209,3,2,2,0,1774,279.87066663934604,15,467.3130671965042,0
3779.2450310398067,14,5,0,0,726,703.7397282152784,17,2358.451548913152,0
3819.2827235772706,23,4,1,0,816,706.7688696764643,2,4933.382355446032,0
4693.42942446422,17,6,1,0,1080,994.7068985607672,11,4432.780045208987,0
9617.758679710032,0,1,3,0,1874,801.3450055328542,8,2047.9571982479458,1
2746.6709441770568,14,5,3,0,1741,230.42674037323232,8,1692.574914911435,0
3128.4739261841332,6,3,2,0,3632,248.30467365057376,10,2724.823023187588,0
1224.813361887333,18,1,1,0,2300,198.43285992975416,9,2462.958971958824,0
3124.956364913022,18,3,1,0,1147,733.6673196824958,7,4311.035172901312,0
1613.512969533482,3,0,3,0,482,463.98045765736777,9,3094.6233902613503,0
7757.982204055344,21,2,1,1,3,805.2008298958922,16,3265.5575921336567,1
145.0311746913631,11,4,0,0,863,498.38488731212004,17,3582.72972856849,0
4432.710913572221,10,0,1,1,3360,341.40028690944456,1,4342.576608695745,0
450.4581011659447,21,2,2,0,412,625.1964259791088,19,42.93737913296625,0
600.8023657315778,18,2,3,0,1758,985.3544063919276,13,1860.2499788663217,0
4596.506721635584,12,3,1,1,3328,335.52631170023943,8,694.1989315563557,0
4051.926983105347,12,1,2,0,2539,530.2441174383144,16,4010.7730417572307,0
3719.0428042241674,13,6,3,0,1885,514.2058760910268,11,4293.09745951532,0
4177.224499786234,20,1,0,0,443,428.0429060587242,3,1059.7976524784003,0
4778.753925292981,0,3,3,0,3648,879.2679754467619,7,1754.6875076658825,0
4851.339789880688,0,0,2,0,2199,887.4625837149702,17,743.1278570118982,0
4360.617462618208,6,1,2,0,2482,463.9912299548276,11,3641.0584198354277,0
1611.7315653304859,8,4,2,1,3608,621.9643543942673,18,6063.72616629606,1
2847.2006938420254,17,0,2,0,2906,663.1218168126766,11,793.2403142019429,0
2241.735127821208,8,0,1,0,516,700.3094333512606,10,499.06474229539646,0
2551.827488467681,11,5,3,0,752,696.4357222689756,16,397.47097550816403,0
3613.0639171223875,21,5,1,1,1407,857.9752184770795,3,4493.99499180209,0
547.5802243249992,1,0,2,0,927,252.3342685144676,14,1735.5243720086894,0
2166.960129405149,4,5,0,1,3029,136.48492861087794,9,6714.6359083244715,1
1968.96450637504,17,3,1,0,841,635.5588614246575,10,635.6192095635155,0
2377.2259467492286,19,5,1,0,2278,466.6395019916422,9,4190.094244527402,0
2962.8006026391504,8,5,1,0,2669,169.96672603101058,8,17.98491691007098,0
4861.312807489629,11,4,3,1,3267,757.9537676111663,12,140.74167642859737,0
2282.054577042708,16,5,0,0,2127,772.1109501584879,7,67.36363640318376,0
4606.5208899000145,3,4,3,0,194,764.958236081752,7,2789.590322868027,0
3213.362916017368,5,6,0,0,1918,214.58327784661344,9,237.0236073368498,0
2988.411497394567,3,4,1,1,2130,492.2844932477137,1,1163.7480552274938,0
238.78762628320663,2,2,0,0,2622,843.5734539030582,16,3901.4441512602716,0
3818.051410195069,21,0,3,0,220,70.4186779040528,1,911.5329035850461,0
1143.2476746616512,19,2,0,0,2450,661.9799839152279,13,4979.431891535811,0
4610.919789273995,21,4,2,0,1769,896.1566622163682,9,1496.9388778364546,0
2709.1549606414433,12,2,3,0,2668,657.7995796560449,2,878.0899336609948,0
304.3048040700851,16,2,2,0,1606,812.0213367380782,18,4145.744324469864,0
475.74942704333387,16,1,1,0,2161,841.7048412617609,20,4527.691658404617,0
2380.8938467755524,10,3,0,0,2190,413.0405436382078,19,2738.971628818258,0
3731.8350851505234,13,3,1,0,1576,683.0279482937319,17,1950.5939089845265,0
4863.145736624472,10,1,3,0,2435,843.604058605247,5,5160.350384724409,1
135.65062258344972,10,1,2,0,925,748.4083458016268,16,3644.558164981519,0
1121.959723897535,14,4,0,0,487,65.81329906856853,10,940.104235129433,0
1422.8850322972705,6,4,3,0,3055,363.36697031891316,16,3650.665317204482,0
2539.8027263710032,15,1,2,0,2608,284.30843414123615,20,4772.296984439026,0
4862.80520065711,1,2,2,0,1422,733.9412672845551,3,1405.948626823063,0
540.4351154594,14,6,0,0,166,377.68766378336943,10,1051.8143754533028,0
3489.4226889354422,5,0,2,0,2601,215.74398123736964,15,4679.3392613078395,0
3320.7491681426295,8,0,0,0,1563,749.2642572705106,1,4125.217432190999,0
4769.949951106841,16,5,1,0,101,136.45054410892206,8,979.1301919874629,0
1334.7508833089676,22,0,2,1,2835,365.04954969413404,8,967.6988819874844,0
725.0227227725917,3,5,1,0,1199,153.8563247495353,11,3936.14850922726,0
4971.031103946987,9,1,1,0,79,113.99923963760378,14,1906.6690036981788,0
4529.77486707713,1,4,3,0,2080,829.0544749011881,15,4912.088078471575,0
9300.422997639158,11,3,2,0,3216,487.99478964627406,6,669.6370188990074,1
4019.246388159053,18,1,3,0,827,132.3902644255964,3,3900.9683191866984,0
3979.791223735795,2,2,3,1,2352,424.0250645710584,4,3314.3615660673686,0
2608.2312229757254,19,1,1,0,2597,406.46718886145294,9,133.3495417015057,0
2700.6158063257712,23,6,1,0,3579,940.0836909980181,8,3286.151669336474,0
3772.429981288451,23,5,2,0,823,350.2397641014035,7,4857.052508780749,0
2554.27407323723,4,1,0,0,2221,105.37103462276636,14,3408.790294313624,1
2487.2861607956543,10,1,1,0,1767,80.75936061992232,14,2705.689860644745,0
1620.0987618134145,16,3,0,0,1896,251.59731752210962,17,1100.6627718163782,0
2914.283613392529,18,4,0,0,3090,898.7699035290253,2,4000.6460952770876,0
1861.9971387162084,17,2,1,0,516,273.66845707770665,15,3709.032250388164,0
4548.021105028723,21,3,0,1,1824,691.3252404507285,4,996.4733464619102,0
3810.4130867430376,22,6,1,0,3187,204.67411076336887,4,546.9648301143137,0
4741.330467667919,19,4,2,0,2402,863.4777072310278,13,1144.2697040000721,0
692.5078403774033,13,4,3,0,3154,108.48541202940626,19,4577.854678802931,0
1628.9805865865792,8,0,1,1,276,208.32619237595986,7,1054.1380670820372,0
3801.713026685787,6,6,0,1,1192,403.8983730244654,11,1806.9558929895775,0
2102.4468456550508,16,3,1,0,669,391.61601868585024,7,300.2196443245114,0
2874.7109387547857,23,6,2,0,1826,278.2430900134914,10,1150.9036183094136,0
4948.4852294170705,0,0,1,1,3423,411.9379623205819,20,1935.1528371511367,0
4484.619474148724,5,2,1,0,134,436.2665750493588,16,4506.282950312528,0
4766.853434546569,20,0,3,0,1913,449.56594065364703,9,9030.44928211678,1
3904.278510549368,8,5,3,0,1714,929.7756495435863,4,2443.321534135883,0
1375.144274294593,12,4,0,0,3645,652.7054020514635,13,508.2721314576716,0
4922.652161569188,7,6,0,1,2914,933.394937552409,2,2941.4931757417494,0
4643.274467056298,16,5,2,0,1517,465.56278836696873,5,5560.8068433491835,1
2786.800437989236,13,3,1,0,1210,556.5978950779727,17,953.3687178915429,0
464.48798574310115,15,1,0,0,785,774.5608313764345,16,2837.4798819306984,0
808.8673129757224,21,2,2,0,2440,810.0768926804695,9,2218.2365156008727,0
4071.0882876396017,16,3,3,0,2793,294.91313201925595,0,1892.4405903968889,0
4584.805787264518,15,3,3,0,867,442.27430458451965,13,724.175988949532,0
3778.768396950659,3,6,2,0,3255,511.0515426600549,18,3674.835312251994,0
562.008063564839,18,2,1,0,2130,484.589597586542,11,3232.1639502342587,0
598.986768864757,20,4,3,1,2134,596.6497787357875,14,3381.6511719942214,0
4187.066198294991,4,0,0,0,24,195.05569217447237,8,2856.9256849728836,1
4822.321847410959,8,5,2,0,1944,458.6814440252659,18,1076.6636588851163,0
4057.4554083235666,12,1,0,0,2416,836.6344285971663,4,2276.373287946451,0
2099.614855747213,6,6,2,0,7,698.6613607223095,4,4972.539788816088,1
2783.7880806943645,19,0,2,0,3405,577.1790212820317,10,1420.935421106425,0
3058.4346688282226,12,6,0,0,376,274.3808170959992,3,3136.959098049091,0
3836.5315670362806,9,3,0,0,1018,195.09801786432632,20,1696.8900873648136,0
8431.278853056163,8,0,1,0,1162,504.86350654298224,27,1785.8969453685356,1
4628.620074319724,2,6,1,0,1245,829.7531970859063,17,1124.500042447411,0
406.6154854513224,15,6,3,1,513,834.1805346476913,6,1371.44184290718,0
3968.547169123713,1,3,0,0,2613,402.8896179173176,12,3101.5176969591053,0
97.22310093232835,18,6,1,0,3521,927.484644392472,16,584.8924335974642,0
4668.109574027466,9,1,1,0,1699,477.48101448727556,14,3137.4063732213835,0
142.02555395495494,12,3,3,0,913,908.5780508404988,18,2936.5733247605604,0
1065.679615068209,19,1,0,0,754,745.1639263203202,7,1612.4423554724488,0
1055.639766861601,0,5,2,0,875,671.210808613931,5,2589.52377914636,0
4477.379293067132,19,3,0,1,1475,355.88299358810417,13,2751.996864486263,0
2775.300914119366,7,5,2,1,237,435.2982590754966,10,1045.2488707494251,0
2879.7487986218634,23,4,1,0,2851,824.1376679452948,6,3406.3232016739585,0
1684.4877977442047,20,4,2,1,432,792.2736127268457,1,3580.357691685829,0
601.2796203580352,11,0,1,0,1962,853.6744415557279,9,61.58820377204221,0
2196.0111124232512,21,1,3,0,626,145.46864432171316,9,3309.291139341665,0
893.778993119592,5,1,0,0,2875,649.6694397543421,8,3425.352314132262,0
436.5809129622184,4,3,2,0,253,358.7656523733508,0,4756.645793883015,0
293.02055830003724,11,3,0,0,2843,531.4682944294202,4,773.8570100643444,0
2096.766887544986,8,5,1,0,420,318.27678162960484,16,1738.6259473422338,0
629.2377431216787,9,0,2,0,1796,925.8063783748258,18,924.8766034880284,0
3341.710121523443,5,0,1,0,1372,877.3123381118154,10,1008.3083307325569,0
8479.848747729813,10,6,2,1,9,979.8590431587744,16,5971.901920612577,1
8359.739814134355,17,4,0,1,13,174.90079200412816,3,3438.04170424519,1
3794.703730617737,16,3,1,0,315,993.0205255335335,2,3462.362598834005,0
2917.2267814245392,4,0,2,0,1151,380.19777312710806,2,953.6172797854186,0
3092.435873531253,13,5,2,0,890,109.3061112766602,20,3083.151140327169,0
1988.3841425276376,4,6,2,0,3278,437.4244942242443,19,40.53217818423938,0
673.5472987357338,8,3,3,0,1776,923.5380418864315,20,2094.555921466984,0
1270.5333605845833,10,4,1,0,1869,714.4911025340261,8,1462.6966617544201,0
4964.449818574332,6,4,1,0,762,214.38511960094735,17,2807.9549298514085,0
2067.8663979645257,15,2,2,0,867,548.9636272146354,1,1671.4979298596415,0
1911.0126938632156,17,5,3,0,945,625.360304281538,9,156.10276772162368,0
